marque,modele,annee,annee_i,Type,SousType,carburant,carburant_n,tranche_km,n_total,prix_min_w,prix_max_w,prix_moyen_w,prix_median_w,prix_min_estime,prix_max_estime,prix_moyen_estime,prix_median_estime,prix_moyen_final,estimation_eur_f,roi_brut_mensuel,payback_mois,taux_rentabilite,presence_marche_fuel,presence_marche_total,any_error,errors,statut,marque_n,modele_n
Toyota,Corolla,2025,2025,Berline,Compacte,,essence,100-150 000 km,10.0,28999.0,38490.0,33102.0,33675.0,28999.0,38490.0,33102.0,33675.0,33102.0,480.0,0.014500634402755121,68.9625,0.8700380641653073,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2025,2025,Berline,Compacte,,diesel,50-100 000 km,10.0,28999.0,38490.0,33102.0,33675.0,28999.0,38490.0,33102.0,33675.0,33102.0,480.0,0.014500634402755121,68.9625,0.8700380641653073,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2025,2025,Berline,Compacte,,essence,50-100 000 km,10.0,28999.0,38490.0,33102.0,33675.0,28999.0,38490.0,33102.0,33675.0,33102.0,480.0,0.014500634402755121,68.9625,0.8700380641653073,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Hilux,2016,2016,Utilitaire,Pick-up,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,0.0,0.0,True,,Compatible stable,toyota,hilux
Toyota,Hilux,2016,2016,Utilitaire,Pick-up,,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,26500.0,36990.0,31745.0,31745.0,31745.0,165.0,0.005197668924240038,192.3939393939394,0.3118601354544023,0.0,0.0,True,,Compatible stable,toyota,hilux
Toyota,Hilux,2016,2016,Utilitaire,Pick-up,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,27200.0,42999.0,35672.0,36244.0,35672.0,165.0,0.004625476564252075,216.1939393939394,0.27752859385512446,0.0,0.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2016&fregto=2016&kmfrom=100000&kmto=150000,Compatible stable,toyota,hilux
Toyota,Hilux,2016,2016,Utilitaire,Pick-up,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,26500.0,36990.0,31745.0,31745.0,31745.0,165.0,0.005197668924240038,192.3939393939394,0.3118601354544023,0.0,0.0,True,,Compatible stable,toyota,hilux
Toyota,Hilux,2016,2016,Utilitaire,Pick-up,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,25500.0,36990.0,29663.0,26500.0,29663.0,165.0,0.005562485250986077,179.77575757575758,0.3337491150591646,0.0,0.0,True,,Compatible stable,toyota,hilux
Toyota,Hilux,2016,2016,Utilitaire,Pick-up,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,23750.0,34999.0,29374.0,29374.0,29374.0,165.0,0.005617212500851093,178.02424242424243,0.3370327500510656,0.0,0.0,True,,Compatible stable,toyota,hilux
Toyota,Hilux,2017,2017,Utilitaire,Pick-up,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,3.0,7.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=0&kmto=50000,Compatible stable,toyota,hilux
Toyota,Hilux,2017,2017,Utilitaire,Pick-up,,essence,0-50 000 km,2.0,26500.0,36990.0,31745.0,31745.0,26500.0,36990.0,31745.0,31745.0,31745.0,165.0,0.005197668924240038,192.3939393939394,0.3118601354544023,4.0,7.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2017,2017,Utilitaire,Pick-up,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,27200.0,42999.0,35672.0,36244.0,35672.0,165.0,0.004625476564252075,216.1939393939394,0.27752859385512446,3.0,7.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=100000&kmto=150000,Compatible stable,toyota,hilux
Toyota,Hilux,2017,2017,Utilitaire,Pick-up,,essence,100-150 000 km,2.0,26500.0,36990.0,31745.0,31745.0,26500.0,36990.0,31745.0,31745.0,31745.0,165.0,0.005197668924240038,192.3939393939394,0.3118601354544023,4.0,7.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2017,2017,Utilitaire,Pick-up,,diesel,50-100 000 km,3.0,25500.0,36990.0,29663.0,26500.0,25500.0,36990.0,29663.0,26500.0,29663.0,165.0,0.005562485250986077,179.77575757575758,0.3337491150591646,3.0,7.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2017,2017,Utilitaire,Pick-up,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,23750.0,34999.0,29374.0,29374.0,29374.0,165.0,0.005617212500851093,178.02424242424243,0.3370327500510656,4.0,7.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=50000&kmto=100000,Compatible stable,toyota,hilux
Toyota,Hilux,2018,2018,Utilitaire,Pick-up,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,0.0,2.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=0&kmto=50000,Compatible stable,toyota,hilux
Toyota,Hilux,2018,2018,Utilitaire,Pick-up,,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,30997.0,37993.0,34495.0,34495.0,34495.0,165.0,0.004783301927815626,209.06060606060606,0.2869981156689375,2.0,2.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=0&kmto=50000,Compatible stable,toyota,hilux
Toyota,Hilux,2018,2018,Utilitaire,Pick-up,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,27200.0,42999.0,35672.0,36244.0,35672.0,165.0,0.004625476564252075,216.1939393939394,0.27752859385512446,0.0,2.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=100000&kmto=150000,Compatible stable,toyota,hilux
Toyota,Hilux,2018,2018,Utilitaire,Pick-up,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,30997.0,37993.0,34495.0,34495.0,34495.0,165.0,0.004783301927815626,209.06060606060606,0.2869981156689375,2.0,2.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=100000&kmto=150000,Compatible stable,toyota,hilux
Toyota,Hilux,2018,2018,Utilitaire,Pick-up,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,26350.0,39994.0,32542.0,31122.0,32542.0,165.0,0.005070370597996436,197.22424242424242,0.30422223587978614,0.0,2.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=50000&kmto=100000,Compatible stable,toyota,hilux
Toyota,Hilux,2018,2018,Utilitaire,Pick-up,,essence,50-100 000 km,2.0,23750.0,34999.0,29374.0,29374.0,23750.0,34999.0,29374.0,29374.0,29374.0,165.0,0.005617212500851093,178.02424242424243,0.3370327500510656,2.0,2.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2019,2019,Utilitaire,Pick-up,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,8.0,11.0,True,Error: Page.goto: net::ERR_NETWORK_CHANGED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=0&kmto=50000,Compatible stable,toyota,hilux
Toyota,Hilux,2019,2019,Utilitaire,Pick-up,,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,35493.0,38997.0,37245.0,37245.0,37245.0,165.0,0.004430124848973017,225.72727272727272,0.26580749093838096,3.0,11.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=0&kmto=50000,Compatible stable,toyota,hilux
Toyota,Hilux,2019,2019,Utilitaire,Pick-up,,diesel,100-150 000 km,4.0,27200.0,42999.0,35672.0,36244.0,27200.0,42999.0,35672.0,36244.0,35672.0,165.0,0.004625476564252075,216.1939393939394,0.27752859385512446,8.0,11.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2019,2019,Utilitaire,Pick-up,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,35493.0,38997.0,37245.0,37245.0,37245.0,165.0,0.004430124848973017,225.72727272727272,0.26580749093838096,3.0,11.0,True,Error: Page.goto: net::ERR_INTERNET_DISCONNECTED at https://www.autoscout24.be/fr/lst/toyota/hilux?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=100000&kmto=150000,Compatible stable,toyota,hilux
Toyota,Hilux,2019,2019,Utilitaire,Pick-up,,diesel,50-100 000 km,4.0,27200.0,42999.0,35422.0,35744.0,27200.0,42999.0,35422.0,35744.0,35422.0,165.0,0.004658122071029304,214.6787878787879,0.2794873242617582,8.0,11.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2019,2019,Utilitaire,Pick-up,,essence,50-100 000 km,3.0,27200.0,42999.0,35563.0,36490.0,27200.0,42999.0,35563.0,36490.0,35563.0,165.0,0.0046396535725332505,215.53333333333333,0.27837921435199503,3.0,11.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2020,2020,Utilitaire,Pick-up,,diesel,0-50 000 km,2.0,39990.0,40000.0,39995.0,39995.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,8.0,14.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2020,2020,Utilitaire,Pick-up,,essence,0-50 000 km,2.0,39990.0,40000.0,39995.0,39995.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,6.0,14.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2020,2020,Utilitaire,Pick-up,,diesel,100-150 000 km,3.0,35000.0,40000.0,38330.0,39990.0,35000.0,40000.0,38330.0,39990.0,38330.0,165.0,0.004304722149752152,232.3030303030303,0.2582833289851291,8.0,14.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2020,2020,Utilitaire,Pick-up,,essence,100-150 000 km,2.0,39990.0,40000.0,39995.0,39995.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,6.0,14.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2020,2020,Utilitaire,Pick-up,,diesel,50-100 000 km,3.0,39500.0,40000.0,39830.0,39990.0,39500.0,40000.0,39830.0,39990.0,39830.0,165.0,0.004142606075822244,241.3939393939394,0.24855636454933466,8.0,14.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2020,2020,Utilitaire,Pick-up,,essence,50-100 000 km,2.0,39990.0,40000.0,39995.0,39995.0,39990.0,40000.0,39995.0,39995.0,39995.0,165.0,0.004125515689461182,242.3939393939394,0.24753094136767095,6.0,14.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2021,2021,Utilitaire,Pick-up,,diesel,0-50 000 km,5.0,37000.0,47000.0,42805.0,42750.0,37000.0,47000.0,42805.0,42750.0,42805.0,165.0,0.0038546898726784253,259.42424242424244,0.23128139236070552,22.0,37.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2021,2021,Utilitaire,Pick-up,,essence,0-50 000 km,5.0,37000.0,47000.0,42805.0,42750.0,37000.0,47000.0,42805.0,42750.0,42805.0,165.0,0.0038546898726784253,259.42424242424244,0.23128139236070552,15.0,37.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2021,2021,Utilitaire,Pick-up,,diesel,100-150 000 km,8.0,32650.0,47000.0,39697.0,39900.0,32650.0,47000.0,39697.0,39900.0,39697.0,165.0,0.00415648537672872,240.5878787878788,0.2493891226037232,22.0,37.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2021,2021,Utilitaire,Pick-up,,essence,100-150 000 km,5.0,37000.0,47000.0,42805.0,42750.0,37000.0,47000.0,42805.0,42750.0,42805.0,165.0,0.0038546898726784253,259.42424242424244,0.23128139236070552,15.0,37.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2021,2021,Utilitaire,Pick-up,,diesel,50-100 000 km,9.0,28250.0,47000.0,41008.0,42750.0,28250.0,47000.0,41008.0,42750.0,41008.0,165.0,0.004023605150214592,248.53333333333333,0.24141630901287553,22.0,37.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2021,2021,Utilitaire,Pick-up,,essence,50-100 000 km,5.0,37000.0,47000.0,42805.0,42750.0,37000.0,47000.0,42805.0,42750.0,42805.0,165.0,0.0038546898726784253,259.42424242424244,0.23128139236070552,15.0,37.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2022,2022,Utilitaire,Pick-up,,diesel,0-50 000 km,1.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,165.0,0.0043426766679826295,230.27272727272728,0.26056060007895776,3.0,6.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2022,2022,Utilitaire,Pick-up,,essence,0-50 000 km,1.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,165.0,0.0043426766679826295,230.27272727272728,0.26056060007895776,3.0,6.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2022,2022,Utilitaire,Pick-up,,diesel,100-150 000 km,1.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,165.0,0.0043426766679826295,230.27272727272728,0.26056060007895776,3.0,6.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2022,2022,Utilitaire,Pick-up,,essence,100-150 000 km,1.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,165.0,0.0043426766679826295,230.27272727272728,0.26056060007895776,3.0,6.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2022,2022,Utilitaire,Pick-up,,diesel,50-100 000 km,1.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,165.0,0.0043426766679826295,230.27272727272728,0.26056060007895776,3.0,6.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2022,2022,Utilitaire,Pick-up,,essence,50-100 000 km,1.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,37995.0,165.0,0.0043426766679826295,230.27272727272728,0.26056060007895776,3.0,6.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2023,2023,Utilitaire,Pick-up,,diesel,0-50 000 km,5.0,46950.0,54000.0,50080.0,49950.0,46950.0,54000.0,50080.0,49950.0,50080.0,165.0,0.003294728434504792,303.5151515151515,0.19768370607028754,9.0,15.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2023,2023,Utilitaire,Pick-up,,essence,0-50 000 km,2.0,51500.0,54000.0,52750.0,52750.0,51500.0,54000.0,52750.0,52750.0,52750.0,165.0,0.003127962085308057,319.6969696969697,0.1876777251184834,6.0,15.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2023,2023,Utilitaire,Pick-up,,diesel,100-150 000 km,2.0,51500.0,54000.0,52750.0,52750.0,51500.0,54000.0,52750.0,52750.0,52750.0,165.0,0.003127962085308057,319.6969696969697,0.1876777251184834,9.0,15.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2023,2023,Utilitaire,Pick-up,,essence,100-150 000 km,2.0,51500.0,54000.0,52750.0,52750.0,51500.0,54000.0,52750.0,52750.0,52750.0,165.0,0.003127962085308057,319.6969696969697,0.1876777251184834,6.0,15.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2023,2023,Utilitaire,Pick-up,,diesel,50-100 000 km,2.0,51500.0,54000.0,52750.0,52750.0,51500.0,54000.0,52750.0,52750.0,52750.0,165.0,0.003127962085308057,319.6969696969697,0.1876777251184834,9.0,15.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2023,2023,Utilitaire,Pick-up,,essence,50-100 000 km,2.0,51500.0,54000.0,52750.0,52750.0,51500.0,54000.0,52750.0,52750.0,52750.0,165.0,0.003127962085308057,319.6969696969697,0.1876777251184834,6.0,15.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2024,2024,Utilitaire,Pick-up,,diesel,0-50 000 km,4.0,44215.0,52950.0,48163.0,47743.0,44215.0,52950.0,48163.0,47743.0,48163.0,165.0,0.003425866328924693,291.8969696969697,0.2055519797354816,10.0,19.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2024,2024,Utilitaire,Pick-up,,essence,0-50 000 km,3.0,44215.0,52950.0,47884.0,46486.0,44215.0,52950.0,47884.0,46486.0,47884.0,165.0,0.003445827416255952,290.2060606060606,0.2067496449753571,9.0,19.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2024,2024,Utilitaire,Pick-up,,diesel,100-150 000 km,3.0,44215.0,52950.0,47884.0,46486.0,44215.0,52950.0,47884.0,46486.0,47884.0,165.0,0.003445827416255952,290.2060606060606,0.2067496449753571,10.0,19.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2024,2024,Utilitaire,Pick-up,,essence,100-150 000 km,3.0,44215.0,52950.0,47884.0,46486.0,44215.0,52950.0,47884.0,46486.0,47884.0,165.0,0.003445827416255952,290.2060606060606,0.2067496449753571,9.0,19.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2024,2024,Utilitaire,Pick-up,,diesel,50-100 000 km,3.0,44215.0,52950.0,47884.0,46486.0,44215.0,52950.0,47884.0,46486.0,47884.0,165.0,0.003445827416255952,290.2060606060606,0.2067496449753571,10.0,19.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2024,2024,Utilitaire,Pick-up,,essence,50-100 000 km,3.0,44215.0,52950.0,47884.0,46486.0,44215.0,52950.0,47884.0,46486.0,47884.0,165.0,0.003445827416255952,290.2060606060606,0.2067496449753571,9.0,19.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2025,2025,Utilitaire,Pick-up,,diesel,0-50 000 km,10.0,26990.0,120514.0,61548.0,58947.0,26990.0,120514.0,61548.0,58947.0,61548.0,165.0,0.002680834470657048,373.0181818181818,0.16085006823942288,22.0,40.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2025,2025,Utilitaire,Pick-up,,essence,0-50 000 km,6.0,36000.0,120514.0,64832.0,58745.0,36000.0,120514.0,64832.0,58745.0,64832.0,165.0,0.002545039486673248,392.92121212121214,0.15270236920039487,18.0,40.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2025,2025,Utilitaire,Pick-up,,diesel,100-150 000 km,6.0,36000.0,120514.0,64832.0,58745.0,36000.0,120514.0,64832.0,58745.0,64832.0,165.0,0.002545039486673248,392.92121212121214,0.15270236920039487,22.0,40.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2025,2025,Utilitaire,Pick-up,,essence,100-150 000 km,6.0,36000.0,120514.0,64832.0,58745.0,36000.0,120514.0,64832.0,58745.0,64832.0,165.0,0.002545039486673248,392.92121212121214,0.15270236920039487,18.0,40.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2025,2025,Utilitaire,Pick-up,,diesel,50-100 000 km,6.0,36000.0,120514.0,64832.0,58745.0,36000.0,120514.0,64832.0,58745.0,64832.0,165.0,0.002545039486673248,392.92121212121214,0.15270236920039487,22.0,40.0,False,,Compatible stable,toyota,hilux
Toyota,Hilux,2025,2025,Utilitaire,Pick-up,,essence,50-100 000 km,6.0,36000.0,120514.0,64832.0,58745.0,36000.0,120514.0,64832.0,58745.0,64832.0,165.0,0.002545039486673248,392.92121212121214,0.15270236920039487,18.0,40.0,False,,Compatible stable,toyota,hilux
Toyota,Land Cruiser,2016,2016,SUV,Tout-terrain (4x4),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,615.0,0.014557935850396497,68.6910569105691,0.8734761510237898,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2016,2016,SUV,Tout-terrain (4x4),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,615.0,0.014557935850396497,68.6910569105691,0.8734761510237898,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2016,2016,SUV,Tout-terrain (4x4),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,36400.0,46990.0,39728.0,37850.0,39728.0,615.0,0.015480265807490939,64.59837398373983,0.9288159484494563,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2016,2016,SUV,Tout-terrain (4x4),,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,615.0,0.014557935850396497,68.6910569105691,0.8734761510237898,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2016,2016,SUV,Tout-terrain (4x4),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,615.0,0.014557935850396497,68.6910569105691,0.8734761510237898,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2016,2016,SUV,Tout-terrain (4x4),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,615.0,0.014557935850396497,68.6910569105691,0.8734761510237898,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2017,2017,SUV,Tout-terrain (4x4),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,637.5,0.015090543259557344,66.26666666666667,0.9054325955734407,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2017,2017,SUV,Tout-terrain (4x4),,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,637.5,0.015090543259557344,66.26666666666667,0.9054325955734407,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2017,2017,SUV,Tout-terrain (4x4),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,36400.0,46990.0,39728.0,37850.0,39728.0,637.5,0.016046616995569876,62.31843137254902,0.9627970197341925,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2017,2017,SUV,Tout-terrain (4x4),,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,637.5,0.015090543259557344,66.26666666666667,0.9054325955734407,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2017,2017,SUV,Tout-terrain (4x4),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,637.5,0.015090543259557344,66.26666666666667,0.9054325955734407,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2017,2017,SUV,Tout-terrain (4x4),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,37500.0,46990.0,42245.0,42245.0,42245.0,637.5,0.015090543259557344,66.26666666666667,0.9054325955734407,0.0,0.0,True,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2018,2018,SUV,Tout-terrain (4x4),,diesel,0-50 000 km,2.0,37500.0,46990.0,42245.0,42245.0,37500.0,46990.0,42245.0,42245.0,42245.0,660.0,0.01562315066871819,64.00757575757575,0.9373890401230915,9.0,15.0,False,,Devenu incompatible,toyota,land cruiser
Toyota,Land Cruiser,2018,2018,SUV,Tout-terrain (4x4),,essence,0-50 000 km,2.0,37500.0,46990.0,42245.0,42245.0,37500.0,46990.0,42245.0,42245.0,42245.0,660.0,0.01562315066871819,64.00757575757575,0.9373890401230915,6.0,15.0,False,,Devenu incompatible,toyota,land cruiser
